Customer ,Type,Branding,Status,"Number of 
Equipments",Number of doors
109693,Cooler,Water,placed,1,"1,5"
109693,Cooler,Soft Drinks,placed,2,2
109693,Cooler,Juice,placed,1,1
106414,Cooler,Soft Drinks,placed,1,"0,7"
108218,Cooler,Soft Drinks,placed,2,2
106454,Cooler,Soft Drinks,placed,1,1
109683,Cooler,Water,placed,1,1
108415,Cooler,Soft Drinks,placed,1,2
106453,Cooler,Soft Drinks,placed,1,1
109010,Cooler,Water,placed,3,"3,5"
109010,Cooler,Soft Drinks,placed,4,5
108300,Cooler,Soft Drinks,placed,1,1
111229,Fountain,Soft Drinks,placed,7,0
105022,Cooler,Soft Drinks,placed,1,"1,5"
109596,Cooler,Soft Drinks,placed,1,1
109933,Cooler,Water,placed,2,2
109933,Cooler,Soft Drinks,placed,1,1
105447,Coffee,Coffee ,placed,2,0
105447,Cooler,Soft Drinks,placed,1,1
105447,Fountain,Soft Drinks,placed,1,0
111550,Cooler,Soft Drinks,placed,1,1
106041,Cooler,Soft Drinks,placed,1,1
110462,Cooler,Soft Drinks,placed,1,"0,7"
107706,Cooler,Energy,placed,1,"0,3"
105557,Cooler,Soft Drinks,placed,1,1
111263,Cooler,Soft Drinks,placed,2,2
106403,Coffee,Coffee ,placed,2,0
106403,Cooler,Soft Drinks,placed,1,1
110460,Cooler,Soft Drinks,placed,1,1
107425,Coffee,Coffee ,placed,2,0
107425,Cooler,Water,placed,4,4
107425,Cooler,Soft Drinks,placed,2,3
107425,Cooler,Juice,placed,1,1
106582,Cooler,Soft Drinks,placed,1,"0,7"
109862,Cooler,Water,placed,1,1
110299,Cooler,Soft Drinks,placed,1,"1,5"
110299,Cooler,Energy,placed,1,"0,7"
110299,Dispenser,Water,placed,1,0
109857,Cooler,Soft Drinks,placed,1,1
110911,Cooler,Water,placed,1,1
110911,Cooler,Soft Drinks,placed,1,"1,5"
107478,Cooler,Soft Drinks,placed,1,1
108153,Cooler,Soft Drinks,placed,1,1
106459,Cooler,Soft Drinks,placed,1,1
105811,Cooler,Water,placed,1,1
105811,Cooler,Soft Drinks,placed,2,"1,4"
105811,Cooler,Juice,placed,1,"0,7"
111224,Cooler,Soft Drinks,placed,1,"0,7"
105440,Cooler,Soft Drinks,placed,1,1
106514,Cooler,Soft Drinks,placed,1,1
111973,Coffee,Coffee ,placed,2,0
111973,Cooler,Water,placed,1,1
106048,Cooler,Water,placed,1,1
106048,Cooler,Soft Drinks,placed,2,"2,5"
104842,Cooler,Soft Drinks,placed,1,"0,3"
104842,Cooler,Soft Drinks,placed,3,"1,6"
104842,Cooler,Energy,placed,1,"0,7"
110781,Cooler,Soft Drinks,placed,1,"0,7"
108219,Cooler,Water,placed,1,1
108219,Cooler,Soft Drinks,placed,2,2
108219,Dispenser,Water,placed,1,0
107736,Cooler,Soft Drinks,placed,1,"1,5"
111757,Cooler,Soft Drinks,placed,1,1
111365,Cooler,Water,placed,4,4
111365,Cooler,Soft Drinks,placed,3,"2,7"
110135,Cooler,Soft Drinks,placed,1,1
111752,Cooler,Water,placed,1,1
111752,Cooler,Soft Drinks,placed,1,1
107568,Cooler,Soft Drinks,placed,1,1
105775,Cooler,Water,placed,2,2
105775,Cooler,Soft Drinks,placed,1,1
105563,Cooler,Water,placed,1,1
105563,Cooler,Soft Drinks,placed,1,1
111528,Cooler,Soft Drinks,placed,1,1
105091,Cooler,Water,placed,1,1
109485,Cooler,Soft Drinks,placed,1,1
110604,Cooler,Water,placed,1,1
110604,Cooler,Soft Drinks,placed,2,"2,5"
110419,Cooler,Soft Drinks,placed,1,"0,7"
111501,Cooler,Water,placed,1,1
111501,Cooler,Soft Drinks,placed,1,"1,5"
111615,Cooler,Soft Drinks,placed,1,1
110309,Coffee,Coffee ,placed,1,0
110506,Cooler,Soft Drinks,placed,2,"1,7"
111065,Cooler,Soft Drinks,placed,1,1
105591,Cooler,Soft Drinks,placed,1,"1,5"
105883,Cooler,Soft Drinks,placed,1,"1,5"
105974,Cooler,Soft Drinks,placed,1,1
105096,Cooler,Soft Drinks,placed,1,"1,5"
105096,Cooler,Energy,placed,1,"0,7"
110679,Cooler,Soft Drinks,placed,1,1
110679,Cooler,Soft Drinks,placed,2,2
110679,Dispenser,Water,placed,1,0
105882,Cooler,Soft Drinks,placed,1,1
111546,Cooler,Water,placed,1,1
111546,Cooler,Soft Drinks,placed,1,2
111546,Cooler,Juice,placed,1,1
111545,Cooler,Water,placed,2,2
111545,Dispenser,Water,placed,1,0
107754,Cooler,Soft Drinks,placed,1,"1,5"
110061,Cooler,Soft Drinks,placed,1,"0,7"
111333,Cooler,Water,placed,1,1
111333,Cooler,Soft Drinks,placed,1,1
105270,Cooler,Soft Drinks,placed,1,1
110063,Cooler,Water,placed,1,1
103373,Cooler,Soft Drinks,placed,1,2
107312,Cooler,Energy,placed,1,1
107903,Cooler,Water,placed,2,2
107903,Cooler,Soft Drinks,placed,2,3
106530,Cooler,Soft Drinks,placed,1,"0,7"
105079,Cooler,Soft Drinks,placed,1,1
110375,Cooler,Soft Drinks,placed,1,1
110500,Cooler,Soft Drinks,placed,3,"2,7"
111782,Cooler,Soft Drinks,placed,1,1
111410,Cooler,Juice,placed,1,1
107473,Cooler,Soft Drinks,placed,1,2
108998,Cooler,Soft Drinks,placed,1,"0,7"
107560,Cooler,Soft Drinks,placed,1,1
109908,Cooler,Water,placed,1,1
111789,Cooler,Soft Drinks,placed,1,"0,7"
111638,Cooler,Soft Drinks,placed,1,1
105439,Cooler,Water,placed,1,1
105439,Cooler,Soft Drinks,placed,2,2
110456,Cooler,Soft Drinks,placed,2,"2,5"
105488,Cooler,Soft Drinks,placed,1,1
110393,Cooler,Soft Drinks,placed,2,"1,4"
110538,Cooler,Soft Drinks,placed,1,1
107546,Cooler,Soft Drinks,placed,4,"5,5"
106165,Cooler,Water,placed,1,1
110183,Cooler,Soft Drinks,placed,1,"1,5"
110183,Fountain,Soft Drinks,placed,2,0
107905,Cooler,Water,placed,1,1
107905,Cooler,Soft Drinks,placed,2,2
107549,Cooler,Soft Drinks,placed,1,1
110071,Cooler,Soft Drinks,placed,1,"0,7"
107576,Cooler,Soft Drinks,placed,1,2
110727,Cooler,Soft Drinks,placed,1,"1,5"
111186,Cooler,Soft Drinks,placed,2,2
111712,Cooler,Soft Drinks,placed,1,"1,5"
107481,Cooler,Soft Drinks,placed,1,1
110238,Cooler,Soft Drinks,placed,2,2
108146,Cooler,Water,placed,1,1
108146,Cooler,Soft Drinks,placed,1,1
108146,Cooler,Juice,placed,1,1
108134,Cooler,Soft Drinks,placed,2,3
105606,Cooler,Water,placed,1,1
105606,Cooler,Soft Drinks,placed,2,3
105606,Cooler,Energy,placed,1,1
105606,Dispenser,Water,placed,1,0
107601,Cooler,Water,placed,1,1
107601,Cooler,Soft Drinks,placed,2,2
104963,Coffee,Coffee ,placed,2,0
104963,Cooler,Water,placed,1,1
105587,Cooler,Water,placed,1,1
105587,Cooler,Soft Drinks,placed,2,"0,6"
105587,Cooler,Soft Drinks,placed,1,1
107600,Cooler,Water,placed,1,"1,5"
107600,Cooler,Soft Drinks,placed,2,"2,5"
105586,Cooler,Water,placed,1,2
109283,Cooler,Soft Drinks,placed,1,"1,5"
110179,Cooler,Soft Drinks,placed,1,"0,7"
107316,Cooler,Soft Drinks,placed,2,"2,5"
110709,Cooler,Water,placed,2,2
110709,Cooler,Soft Drinks,placed,2,3
110709,Dispenser,Water,placed,1,0
111278,Cooler,Soft Drinks,placed,1,"1,5"
105120,Cooler,Soft Drinks,placed,1,1
105754,Cooler,Soft Drinks,placed,1,1
107747,Cooler,Soft Drinks,placed,1,2
106458,Cooler,Water,placed,1,1
108620,Cooler,Water,placed,1,1
108620,Cooler,Soft Drinks,placed,1,"1,5"
108620,Cooler,Juice,placed,1,"0,3"
107485,Cooler,Water,placed,1,1
107485,Cooler,Soft Drinks,placed,2,3
109414,Cooler,Soft Drinks,placed,1,1
107320,Cooler,Water,placed,2,"2,5"
107320,Cooler,Soft Drinks,placed,6,"6,5"
111279,Cooler,Water,placed,1,1
111279,Cooler,Soft Drinks,placed,1,1
111283,Cooler,Soft Drinks,placed,1,1
108136,Cooler,Soft Drinks,placed,1,1
109658,Cooler,Water,placed,1,1
106121,Cooler,Water,placed,1,"1,5"
106121,Cooler,Soft Drinks,placed,1,1
107729,Cooler,Juice,placed,1,1
111281,Cooler,Water,placed,3,3
107749,Cooler,Water,placed,1,1
107749,Cooler,Soft Drinks,placed,1,1
105124,Cooler,Water,placed,2,2
105122,Cooler,Soft Drinks,placed,1,"0,7"
109965,Cooler,Soft Drinks,placed,1,1
108537,Cooler,Soft Drinks,placed,1,"0,3"
108537,Cooler,Soft Drinks,placed,1,2
108845,Cooler,Water,placed,1,1
105156,Cooler,Energy,placed,1,"0,7"
105978,Cooler,Soft Drinks,placed,1,"1,5"
107788,Cooler,Soft Drinks,placed,2,2
111604,Cooler,Soft Drinks,placed,2,"2,5"
105618,Cooler,Water,placed,1,1
105618,Cooler,Soft Drinks,placed,1,1
107574,Cooler,Water,placed,2,3
107574,Cooler,Soft Drinks,placed,1,2
105611,Cooler,Soft Drinks,placed,1,1
110190,Cooler,Soft Drinks,placed,1,"1,5"
110664,Cooler,Water,placed,1,1
110664,Cooler,Soft Drinks,placed,3,4
105993,Cooler,Soft Drinks,placed,1,1
105025,Cooler,Water,placed,1,2
105025,Dispenser,Water,placed,1,0
108844,Cooler,Soft Drinks,placed,1,1
111551,Cooler,Water,placed,2,2
105787,Cooler,Water,placed,1,1
107571,Cooler,Water,placed,1,1
107571,Cooler,Soft Drinks,placed,1,1
107715,Cooler,Soft Drinks,placed,3,"2,4"
107715,Cooler,Juice,placed,2,2
107582,Cooler,Soft Drinks,placed,1,2
107760,Cooler,Soft Drinks,placed,2,2
110311,Cooler,Water,placed,1,1
105698,Cooler,Water,placed,2,3
106588,Cooler,Soft Drinks,placed,1,1
110663,Cooler,Water,placed,1,1
110663,Cooler,Soft Drinks,placed,1,2
110663,Cooler,Energy,placed,1,1
107762,Cooler,Soft Drinks,placed,1,1
110706,Dispenser,Water,placed,1,0
110708,Cooler,Water,placed,1,1
110708,Cooler,Soft Drinks,placed,4,"4,5"
110708,Dispenser,Water,placed,2,0
109969,Cooler,Soft Drinks,placed,3,"3,5"
107325,Cooler,Soft Drinks,placed,7,"7,6"
107325,Cooler,Juice,placed,1,1
107325,Dispenser,Water,placed,3,0
107602,Cooler,Water,placed,3,4
107602,Cooler,Soft Drinks,placed,1,1
107602,Cooler,Juice,placed,1,1
108866,Cooler,Soft Drinks,placed,1,2
110312,Cooler,Soft Drinks,placed,1,1
110900,Cooler,Soft Drinks,placed,1,1
108151,Cooler,Soft Drinks,placed,1,1
108151,Cooler,Juice,placed,1,1
110123,Cooler,Soft Drinks,placed,1,1
109007,Cooler,Water,placed,1,"1,5"
106801,Cooler,Soft Drinks,placed,1,1
110191,Cooler,Soft Drinks,placed,1,1
107381,Cooler,Water,placed,1,1
107381,Cooler,Soft Drinks,placed,1,1
107911,Cooler,Water,placed,1,1
105029,Cooler,Water,placed,1,"1,5"
105029,Cooler,Soft Drinks,placed,1,"1,5"
107757,Dispenser,Water,placed,2,0
105652,Cooler,Water,placed,1,1
110632,Cooler,Soft Drinks,placed,2,"2,5"
108119,Cooler,Soft Drinks,placed,1,2
109006,Cooler,Soft Drinks,placed,2,2
107383,Cooler,Soft Drinks,placed,1,1
107383,Cooler,Energy,placed,1,"0,7"
110705,Cooler,Water,placed,3,3
110705,Cooler,Soft Drinks,placed,4,5
110705,Dispenser,Water,placed,1,0
107772,Cooler,Soft Drinks,placed,1,"1,5"
107740,Cooler,Water,placed,1,"1,5"
110647,Cooler,Soft Drinks,placed,2,2
106060,Cooler,Soft Drinks,placed,1,1
105596,Cooler,Soft Drinks,placed,1,1
109520,Cooler,Water,placed,1,1
110542,Cooler,Soft Drinks,placed,1,1
107387,Cooler,Soft Drinks,placed,5,"5,5"
107387,Cooler,Juice,placed,1,1
111138,Cooler,Soft Drinks,placed,3,"3,2"
107398,Cooler,Soft Drinks,placed,3,3
106755,Cooler,Soft Drinks,placed,2,"1,7"
110355,Cooler,Soft Drinks,placed,1,1
111330,Cooler,Water,placed,1,1
111330,Cooler,Soft Drinks,placed,1,"1,5"
108723,Cooler,Soft Drinks,placed,1,1
105906,Cooler,Soft Drinks,placed,1,1
110325,Cooler,Soft Drinks,placed,1,1
111318,Cooler,Water,placed,1,"1,5"
111504,Cooler,Water,placed,1,"1,5"
111504,Cooler,Juice,placed,1,1
107741,Cooler,Water,placed,1,1
107741,Cooler,Soft Drinks,placed,2,"2,3"
107741,Dispenser,Water,placed,1,0
108271,Cooler,Soft Drinks,placed,1,"1,5"
109005,Cooler,Soft Drinks,placed,5,5
105021,Coffee,Coffee ,placed,2,0
105021,Cooler,Soft Drinks,placed,5,"4,3"
105021,Dispenser,Water,placed,1,0
111784,Cooler,Soft Drinks,placed,3,3
108274,Cooler,Soft Drinks,placed,1,2
107739,Cooler,Water,placed,1,1
107739,Cooler,Soft Drinks,placed,1,1
110537,Cooler,Soft Drinks,placed,1,2
110559,Cooler,Soft Drinks,placed,1,"1,5"
109053,Cooler,Soft Drinks,placed,1,"1,5"
107746,Cooler,Water,placed,1,1
107746,Cooler,Soft Drinks,placed,1,1
106142,Cooler,Soft Drinks,placed,2,2
111636,Cooler,Water,placed,1,1
111636,Cooler,Soft Drinks,placed,2,2
107618,Cooler,Water,placed,1,1
107618,Cooler,Soft Drinks,placed,1,1
107517,Cooler,Water,placed,1,1
107517,Cooler,Soft Drinks,placed,1,1
107733,Cooler,Water,placed,3,3
107733,Cooler,Soft Drinks,placed,2,"2,5"
107731,Cooler,Water,placed,1,"1,5"
107731,Cooler,Soft Drinks,placed,1,"1,5"
111555,Cooler,Soft Drinks,placed,1,"1,5"
111457,Cooler,Soft Drinks,placed,1,2
109387,Cooler,Water,placed,1,"1,5"
105663,Coffee,Coffee ,placed,2,0
105663,Cooler,Soft Drinks,placed,1,"1,5"
105663,Cooler,Energy,placed,1,"0,7"
104888,Cooler,Soft Drinks,placed,1,1
108632,Cooler,Soft Drinks,placed,2,2
107730,Cooler,Water,placed,1,1
107730,Cooler,Soft Drinks,placed,2,2
107738,Cooler,Soft Drinks,placed,1,"1,5"
111634,Cooler,Water,placed,1,1
110897,Cooler,Soft Drinks,placed,2,2
107379,Cooler,Soft Drinks,placed,2,2
107379,Cooler,Juice,placed,1,1
105653,Cooler,Soft Drinks,placed,1,"1,5"
107432,Cooler,Soft Drinks,placed,1,1
104960,Coffee,Coffee ,placed,2,0
104960,Cooler,Soft Drinks,placed,1,1
111444,Cooler,Soft Drinks,placed,2,2
107832,Cooler,Soft Drinks,placed,1,1
108752,Cooler,Soft Drinks,placed,1,1
111671,Cooler,Water,placed,3,3
111671,Cooler,Soft Drinks,placed,3,4
111671,Cooler,Juice,placed,1,1
109579,Cooler,Soft Drinks,placed,1,1
107831,Cooler,Water,placed,1,1
107831,Cooler,Soft Drinks,placed,1,1
107831,Cooler,Juice,placed,1,1
105575,Cooler,Soft Drinks,placed,1,1
111709,Cooler,Water,placed,1,"1,5"
108142,Cooler,Soft Drinks,placed,2,"2,5"
108142,Cooler,Juice,placed,1,1
111642,Cooler,Water,placed,1,1
108577,Cooler,Soft Drinks,placed,1,1
100298,Cooler,Soft Drinks,placed,1,1
106865,Cooler,Soft Drinks,placed,1,1
106022,Cooler,Soft Drinks,placed,1,"0,7"
106022,Dispenser,Water,placed,1,0
107830,Cooler,Soft Drinks,placed,1,"1,5"
104968,Cooler,Soft Drinks,placed,1,"1,5"
109031,Cooler,Soft Drinks,placed,2,2
106044,Cooler,Soft Drinks,placed,1,1
111100,Fountain,Soft Drinks,placed,4,0
104987,Cooler,Water,placed,1,1
108125,Cooler,Water,placed,1,1
108125,Cooler,Soft Drinks,placed,2,2
108154,Cooler,Soft Drinks,placed,3,5
107852,Cooler,Soft Drinks,placed,1,1
109462,Cooler,Soft Drinks,placed,1,1
105445,Cooler,Soft Drinks,placed,1,1
105574,Cooler,Soft Drinks,placed,1,1
107854,Cooler,Water,placed,1,"1,5"
107854,Cooler,Soft Drinks,placed,1,"0,3"
105865,Cooler,Soft Drinks,placed,1,"0,7"
106125,Cooler,Soft Drinks,placed,1,1
110520,Cooler,Soft Drinks,placed,1,"1,5"
105404,Cooler,Soft Drinks,placed,1,2
105617,Cooler,Soft Drinks,placed,1,"1,5"
108769,Cooler,Water,placed,1,1
111251,Cooler,Soft Drinks,placed,6,6
111251,Cooler,Energy,placed,1,1
111251,Dispenser,Water,placed,1,0
107837,Cooler,Soft Drinks,placed,1,1
105364,Cooler,Soft Drinks,placed,1,1
105020,Cooler,Water,placed,1,"1,5"
107860,Cooler,Soft Drinks,placed,1,1
109943,Cooler,Soft Drinks,placed,1,"0,7"
109943,Cooler,Juice,placed,1,"0,3"
110826,Cooler,Soft Drinks,placed,1,2
105192,Cooler,Water,placed,1,1
107563,Cooler,Soft Drinks,placed,4,6
105911,Cooler,Soft Drinks,placed,1,"1,5"
110430,Cooler,Soft Drinks,placed,1,1
105385,Cooler,Water,placed,1,1
111465,Cooler,Water,placed,3,3
111465,Cooler,Soft Drinks,placed,4,5
111465,Cooler,Juice,placed,1,1
111465,Dispenser,Water,placed,1,0
111354,Cooler,Soft Drinks,placed,1,1
106544,Cooler,Soft Drinks,placed,1,1
110516,Cooler,Soft Drinks,placed,4,"3,3"
110516,Cooler,Juice,placed,1,"0,3"
108126,Cooler,Soft Drinks,placed,1,1
110783,Cooler,Water,placed,1,1
110783,Cooler,Soft Drinks,placed,3,3
110783,Dispenser,Water,placed,1,0
110534,Cooler,Soft Drinks,placed,1,"0,7"
105997,Cooler,Soft Drinks,placed,1,1
105203,Cooler,Soft Drinks,placed,1,"1,5"
110120,Cooler,Water,placed,1,"1,5"
109822,Cooler,Soft Drinks,placed,1,1
105442,Cooler,Water,placed,1,1
110404,Cooler,Soft Drinks,placed,3,4
111586,Cooler,Water,placed,1,1
111586,Cooler,Soft Drinks,placed,2,2
110403,Cooler,Water,placed,1,1
105455,Cooler,Soft Drinks,placed,1,1
110515,Cooler,Water,placed,1,1
110515,Cooler,Soft Drinks,placed,2,"2,5"
111907,Cooler,Soft Drinks,placed,1,"0,3"
111911,Cooler,Soft Drinks,placed,1,1
105746,Cooler,Water,placed,1,1
110749,Cooler,Water,placed,1,1
110518,Cooler,Water,placed,1,1
110161,Cooler,Water,placed,1,1
110161,Cooler,Soft Drinks,placed,2,2
108364,Cooler,Soft Drinks,placed,1,1
110277,Cooler,Water,placed,1,1
110277,Cooler,Energy,placed,1,"0,7"
105443,Cooler,Soft Drinks,placed,1,"1,5"
107859,Cooler,Soft Drinks,placed,1,"0,3"
107859,Cooler,Soft Drinks,placed,1,1
110058,Cooler,Soft Drinks,placed,2,"1,7"
110344,Cooler,Soft Drinks,placed,1,1
110344,Cooler,Energy,placed,1,"0,7"
110344,Fountain,Soft Drinks,placed,1,0
110514,Cooler,Soft Drinks,placed,1,"1,5"
110514,Cooler,Energy,placed,1,"0,7"
111391,Cooler,Soft Drinks,placed,1,"0,7"
105444,Cooler,Soft Drinks,placed,1,"0,7"
105444,Cooler,Soft Drinks,placed,3,"1,6"
105446,Cooler,Soft Drinks,placed,2,"1,3"
111647,Cooler,Water,placed,1,1
111647,Cooler,Soft Drinks,placed,1,1
111647,Cooler,Energy,placed,1,"0,7"
110651,Cooler,Soft Drinks,placed,3,3
106540,Cooler,Soft Drinks,placed,1,1
111324,Cooler,Soft Drinks,placed,2,"2,5"
111324,Cooler,Energy,placed,1,"0,7"
106017,Cooler,Water,placed,1,1
106017,Cooler,Soft Drinks,placed,1,1
106590,Cooler,Soft Drinks,placed,1,1
111851,Coffee,Coffee ,placed,2,0
111851,Cooler,Soft Drinks,placed,1,1
106059,Cooler,Soft Drinks,placed,3,3
110726,Cooler,Soft Drinks,placed,1,1
105764,Cooler,Water,placed,1,1
105764,Cooler,Soft Drinks,placed,2,"2,2"
107365,Cooler,Water,placed,2,2
107365,Cooler,Soft Drinks,placed,2,2
107365,Dispenser,Water,placed,1,0
109637,Cooler,Soft Drinks,placed,1,1
110729,Cooler,Soft Drinks,placed,1,2
108220,Cooler,Soft Drinks,placed,1,1
107447,Cooler,Soft Drinks,placed,1,1
109854,Cooler,Water,placed,1,1
105829,Cooler,Soft Drinks,placed,1,1
109336,Cooler,Soft Drinks,placed,1,1
110118,Cooler,Soft Drinks,placed,2,4
110259,Cooler,Water,placed,1,1
110270,Cooler,Soft Drinks,placed,1,2
110778,Cooler,Energy,placed,1,"0,7"
108370,Cooler,Soft Drinks,placed,2,"2,5"
107354,Cooler,Soft Drinks,placed,5,6
111658,Cooler,Water,placed,1,1
111658,Cooler,Energy,placed,1,1
105195,Cooler,Soft Drinks,placed,1,1
110487,Cooler,Water,placed,1,1
110487,Cooler,Soft Drinks,placed,1,"1,5"
107351,Cooler,Water,placed,1,"1,5"
110360,Cooler,Soft Drinks,placed,2,2
110360,Cooler,Energy,placed,1,"0,7"
110360,Dispenser,Water,placed,1,0
105967,Cooler,Soft Drinks,placed,1,"0,7"
112029,Cooler,Soft Drinks,placed,2,1
112029,Fountain,Soft Drinks,placed,1,0
109865,Cooler,Soft Drinks,placed,1,1
105199,Cooler,Soft Drinks,placed,1,"0,3"
105199,Cooler,Energy,placed,1,"0,7"
111718,Cooler,Water,placed,1,"1,5"
111718,Cooler,Soft Drinks,placed,1,1
110525,Cooler,Soft Drinks,placed,1,1
108360,Cooler,Water,placed,1,"1,5"
111028,Cooler,Soft Drinks,placed,1,"0,7"
111713,Cooler,Water,placed,1,1
111713,Cooler,Energy,placed,1,1
111482,Cooler,Water,placed,1,1
111482,Cooler,Soft Drinks,placed,2,2
107870,Cooler,Water,placed,1,1
107870,Cooler,Soft Drinks,placed,1,1
106347,Cooler,Soft Drinks,placed,1,"0,7"
110137,Cooler,Soft Drinks,placed,3,"4,5"
110137,Dispenser,Water,placed,1,0
109281,Cooler,Soft Drinks,placed,4,4
109281,Dispenser,Water,placed,1,0
106450,Cooler,Soft Drinks,placed,1,"0,7"
108226,Cooler,Soft Drinks,placed,1,1
107366,Cooler,Soft Drinks,placed,1,1
109932,Cooler,Soft Drinks,placed,1,"1,5"
111906,Dispenser,Water,placed,1,0
108228,Cooler,Water,placed,1,1
108228,Cooler,Soft Drinks,placed,1,1
111845,Cooler,Soft Drinks,placed,1,"1,5"
104849,Coffee,Coffee ,placed,2,0
104849,Cooler,Water,placed,1,1
104849,Cooler,Soft Drinks,placed,1,"1,5"
110517,Cooler,Water,placed,1,1
106461,Coffee,Coffee ,placed,2,0
106461,Cooler,Soft Drinks,placed,1,"0,7"
109764,Cooler,Water,placed,1,1
109764,Cooler,Soft Drinks,placed,2,3
109236,Cooler,Water,placed,1,"0,7"
109470,Cooler,Water,placed,1,1
110418,Cooler,Energy,placed,1,"0,7"
105654,Cooler,Soft Drinks,placed,1,"0,3"
111843,Cooler,Soft Drinks,placed,2,2
108786,Cooler,Soft Drinks,placed,1,1
111667,Cooler,Water,placed,1,1
111667,Cooler,Soft Drinks,placed,1,1
110896,Cooler,Soft Drinks,placed,2,2
110799,Cooler,Soft Drinks,placed,2,2
111731,Cooler,Soft Drinks,placed,2,2
109611,Cooler,Soft Drinks,placed,1,1
110521,Cooler,Soft Drinks,placed,1,1
110524,Cooler,Soft Drinks,placed,1,"1,5"
110524,Cooler,Energy,placed,1,"0,7"
105871,Cooler,Soft Drinks,placed,1,1
107592,Cooler,Soft Drinks,placed,1,1
110287,Cooler,Soft Drinks,placed,1,"0,7"
105402,Coffee,Coffee ,placed,4,0
105402,Cooler,Water,placed,1,"1,5"
110748,Cooler,Energy,placed,1,"0,7"
111743,Cooler,Water,placed,1,"1,5"
110356,Cooler,Water,placed,1,1
111491,Cooler,Water,placed,2,2
111491,Cooler,Soft Drinks,placed,1,1
105878,Cooler,Soft Drinks,placed,1,1
105374,Cooler,Water,placed,1,1
109491,Cooler,Soft Drinks,placed,1,"1,5"
100226,Cooler,Soft Drinks,placed,1,2
111002,Fountain,Soft Drinks,placed,5,0
107591,Cooler,Soft Drinks,placed,1,2
111367,Cooler,Water,placed,1,1
111367,Cooler,Soft Drinks,placed,4,4
104884,Cooler,Soft Drinks,placed,1,1
105104,Cooler,Soft Drinks,placed,1,1
107593,Cooler,Water,placed,2,2
107593,Cooler,Soft Drinks,placed,3,"2,3"
105615,Cooler,Soft Drinks,placed,1,1
105194,Cooler,Soft Drinks,placed,1,1
107872,Coffee,Coffee ,placed,1,0
107872,Cooler,Water,placed,1,"1,5"
107872,Cooler,Soft Drinks,placed,2,"2,5"
110513,Coffee,Coffee ,placed,1,0
110513,Cooler,Water,placed,1,1
110513,Cooler,Soft Drinks,placed,1,1
111062,Cooler,Water,placed,3,3
110416,Cooler,Soft Drinks,placed,1,1
110416,Cooler,Energy,placed,1,"0,7"
111705,Cooler,Soft Drinks,placed,1,1
105265,Cooler,Soft Drinks,placed,1,1
107364,Cooler,Soft Drinks,placed,2,2
107943,Cooler,Soft Drinks,placed,1,"1,5"
110134,Cooler,Soft Drinks,placed,1,2
105034,Cooler,Water,placed,1,"1,5"
105033,Cooler,Soft Drinks,placed,1,2
109882,Cooler,Water,placed,1,1
109882,Cooler,Soft Drinks,placed,1,"0,7"
106068,Coffee,Coffee ,placed,2,0
106068,Cooler,Soft Drinks,placed,2,2
104863,Cooler,Water,placed,2,2
104863,Cooler,Soft Drinks,placed,1,1
110057,Cooler,Water,placed,2,"2,5"
110057,Cooler,Energy,placed,1,1
110895,Cooler,Water,placed,2,2
110895,Cooler,Soft Drinks,placed,3,3
109605,Cooler,Soft Drinks,placed,1,1
106587,Cooler,Soft Drinks,placed,1,1
110290,Cooler,Water,placed,1,1
110290,Cooler,Soft Drinks,placed,1,1
109604,Cooler,Soft Drinks,placed,1,1
105658,Cooler,Soft Drinks,placed,1,"1,5"
107871,Cooler,Soft Drinks,placed,1,1
108148,Cooler,Water,placed,1,1
108148,Cooler,Energy,placed,1,1
107406,Cooler,Water,placed,1,"1,5"
107406,Cooler,Soft Drinks,placed,1,1
102271,Cooler,Water,placed,1,2
102271,Cooler,Soft Drinks,placed,2,4
105566,Cooler,Soft Drinks,placed,4,"4,5"
100968,Cooler,Soft Drinks,placed,1,"1,5"
104203,Cooler,Water,placed,3,5
104203,Cooler,Soft Drinks,placed,4,6
104203,Cooler,Energy,placed,1,"0,7"
102375,Cooler,Water,placed,1,1
102375,Cooler,Soft Drinks,placed,1,2
108979,Cooler,Soft Drinks,placed,1,2
108115,Cooler,Water,placed,1,1
108115,Cooler,Soft Drinks,placed,1,1
100429,Cooler,Water,placed,1,2
100429,Cooler,Energy,placed,1,"0,7"
102272,Cooler,Water,placed,2,"3,5"
102272,Cooler,Soft Drinks,placed,1,2
102272,Cooler,Energy,placed,1,"0,7"
100848,Cooler,Water,placed,1,1
103852,Cooler,Water,placed,1,"1,5"
103852,Cooler,Soft Drinks,placed,1,"1,5"
103852,Cooler,Energy,placed,1,"0,7"
103852,Cooler,Energy,placed,1,"0,7"
105071,Cooler,Water,placed,4,4
105071,Cooler,Soft Drinks,placed,1,1
107962,Cooler,Soft Drinks,placed,1,1
102376,Cooler,Soft Drinks,placed,1,1
102381,Cooler,Soft Drinks,placed,1,"1,5"
104642,Cooler,Soft Drinks,placed,1,"1,5"
103934,Cooler,Water,placed,2,2
103934,Cooler,Soft Drinks,placed,2,"3,5"
103934,Cooler,Energy,placed,1,"0,7"
111496,Cooler,Water,placed,1,1
111496,Cooler,Energy,placed,1,1
111496,Dispenser,Water,placed,1,0
111044,Cooler,Soft Drinks,placed,3,"2,1"
111044,Fountain,Soft Drinks,placed,6,0
