Calendar day,Customer,BGN,CS
24.1.2025,108460,"13,9",5
24.1.2025,103881,"11,12",4
24.1.2025,108470,"16,68",6
24.1.2025,106696,"19,45",7
24.1.2025,103547,"16,68",6
24.1.2025,103648,"27,79",10
24.1.2025,107193,"5,56",2
24.1.2025,106718,"25,01",9
24.1.2025,110104,"52,81",19
24.1.2025,100916,"3,7","1,333"
24.1.2025,106725,"11,12",4
24.1.2025,111505,"16,68",6
24.1.2025,107697,"2,78",1
24.1.2025,104020,"33,35",12
24.1.2025,110878,"22,23",8
24.1.2025,103409,"2,78",1
24.1.2025,103946,"5,56",2
24.1.2025,104309,"5,56",2
24.1.2025,106682,"202,89",73
24.1.2025,102052,"11,12",4
24.1.2025,100831,"2,78",1
24.1.2025,101061,"8,34",3
24.1.2025,112098,"2,78",1
24.1.2025,100893,"5,56",2
24.1.2025,104967,"5,56",2
24.1.2025,104550,"19,45",7
24.1.2025,106713,"8,34",3
24.1.2025,101000,"5,56",2
24.1.2025,104964,"5,56",2
24.1.2025,108498,"8,34",3
24.1.2025,108940,"25,01",9
24.1.2025,103969,"2,78",1
24.1.2025,105631,"8,34",3
24.1.2025,107820,"5,56",2
24.1.2025,106326,"30,57",11
24.1.2025,105664,"7,88","2,834"
24.1.2025,103577,"5,56",2
24.1.2025,107619,"5,56",2
24.1.2025,110699,"33,35",12
24.1.2025,105925,"27,79",10
24.1.2025,104069,"61,14",22
24.1.2025,103603,"5,56",2
24.1.2025,104054,"8,34",3
24.1.2025,103760,"5,56",2
24.1.2025,103754,"50,03",18
24.1.2025,110808,"13,9",5
24.1.2025,103644,"55,59",20
24.1.2025,108475,"2,78",1
24.1.2025,110853,"5,56",2
24.1.2025,100920,"75,04",27
24.1.2025,108669,"8,34",3
24.1.2025,107677,"2,78",1
24.1.2025,103601,"19,45",7
24.1.2025,102310,"19,45",7
24.1.2025,104113,"5,56",2
24.1.2025,105516,"11,12",4
24.1.2025,104071,"77,82",28
24.1.2025,108452,"2,78",1
24.1.2025,104218,"19,45",7
24.1.2025,108447,"5,56",2
24.1.2025,102151,"2,78",1
24.1.2025,100800,"29,18","10,5"
24.1.2025,103600,"5,56",2
24.1.2025,103431,"22,23",8
24.1.2025,103971,"22,23",8
24.1.2025,103591,"30,57",11
24.1.2025,106691,"55,59",20
24.1.2025,107444,"2,78",1
24.1.2025,100922,"2,78",1
24.1.2025,101352,"5,56",2
24.1.2025,103933,"8,34",3
24.1.2025,103555,"2,78",1
24.1.2025,105342,"11,12",4
24.1.2025,104242,"44,47",16
24.1.2025,104065,"80,6",29
24.1.2025,110694,"38,91",14
24.1.2025,111486,"16,68",6
24.1.2025,105343,"13,9",5
24.1.2025,104111,"5,56",2
24.1.2025,103972,"44,47",16
24.1.2025,104042,"5,56",2
24.1.2025,104053,"2,78",1
24.1.2025,103557,"11,12",4
24.1.2025,108177,"13,9",5
24.1.2025,103973,"22,23",8
24.1.2025,105279,"15,29","5,5"
24.1.2025,104244,"8,34",3
24.1.2025,102140,"8,34",3
24.1.2025,108183,"30,57",11
24.1.2025,105339,"13,9",5
24.1.2025,103558,"11,12",4
24.1.2025,104808,"8,34",3
24.1.2025,101370,"13,9",5
24.1.2025,103566,"5,56",2
24.1.2025,108416,"5,56",2
24.1.2025,110874,"19,45",7
24.1.2025,104031,"27,79",10
24.1.2025,108165,"2,78",1
24.1.2025,108205,"5,56",2
24.1.2025,112045,"63,92",23
24.1.2025,101366,"38,91",14
24.1.2025,107227,"161,2",58
24.1.2025,103400,"8,34",3
24.1.2025,104432,"5,56",2
24.1.2025,105405,"23,62","8,5"
24.1.2025,100182,"11,12",4
24.1.2025,103975,"8,34",3
24.1.2025,103976,"50,03",18
24.1.2025,106721,"102,83",37
24.1.2025,109331,"8,34",3
24.1.2025,103988,"5,56",2
24.1.2025,106680,"2,78",1
24.1.2025,103672,"72,26",26
24.1.2025,106687,"63,92",23
24.1.2025,100770,"12,51","4,5"
24.1.2025,107082,"6,95","2,5"
24.1.2025,103573,"69,48",25
24.1.2025,104067,"19,45",7
24.1.2025,106286,"11,12",4
24.1.2025,103793,"19,45",7
24.1.2025,107148,"11,12",4
24.1.2025,109544,"41,69",15
24.1.2025,103469,"52,81",19
24.1.2025,106306,"8,8","3,167"
24.1.2025,103471,"19,45",7
24.1.2025,104237,"33,35",12
24.1.2025,101275,"16,68",6
24.1.2025,103476,"2,78",1
24.1.2025,103474,"13,9",5
24.1.2025,103497,"83,38",30
24.1.2025,104446,"47,25",17
24.1.2025,104036,"2,78",1
24.1.2025,103498,"13,9",5
24.1.2025,101023,"19,45",7
24.1.2025,107412,"11,12",4
24.1.2025,103514,"33,35",12
24.1.2025,100777,"56,98","20,5"
24.1.2025,111989,"2,78",1
24.1.2025,102198,"8,34",3
24.1.2025,107899,"5,56",2
24.1.2025,105400,"11,12",4
24.1.2025,103500,"8,34",3
24.1.2025,104943,"16,68",6
24.1.2025,103978,"13,9",5
24.1.2025,100866,"5,56",2
24.1.2025,102187,"11,12",4
24.1.2025,105221,"6,95","2,5"
24.1.2025,112110,"5,56",2
24.1.2025,108166,"19,45",7
24.1.2025,102218,"38,91",14
24.1.2025,100509,"5,56",2
24.1.2025,104117,"33,35",12
24.1.2025,108541,"41,69",15
24.1.2025,109782,"33,35",12
24.1.2025,107908,"5,56",2
24.1.2025,100776,"2,78",1
24.1.2025,104267,"2,78",1
24.1.2025,102249,"11,12",4
24.1.2025,107539,"11,12",4
24.1.2025,104174,"2,78",1
24.1.2025,103924,"33,35",12
24.1.2025,107753,"9,73","3,5"
24.1.2025,103506,"11,12",4
24.1.2025,106720,"11,12",4
24.1.2025,100445,"44,47",16
24.1.2025,111503,"27,79",10
24.1.2025,105382,"8,34",3
24.1.2025,100782,"83,38",30
24.1.2025,109210,"27,79",10
24.1.2025,105255,"2,78",1
24.1.2025,111540,"30,57",11
24.1.2025,100160,"2,78",1
24.1.2025,100187,"16,68",6
24.1.2025,104896,"26,4","9,5"
24.1.2025,107668,"2,78",1
24.1.2025,104249,"30,57",11
24.1.2025,103502,"38,91",14
24.1.2025,103919,"13,9",5
24.1.2025,108171,"47,25",17
24.1.2025,107118,"5,56",2
24.1.2025,103910,"75,04",27
24.1.2025,106336,"8,34",3
24.1.2025,103952,"5,56",2
24.1.2025,112046,"208,45",75
24.1.2025,111199,"66,7",24
24.1.2025,103567,"22,23",8
24.1.2025,103575,"8,34",3
24.1.2025,105368,"5,56",2
24.1.2025,100177,"41,69",15
24.1.2025,100173,"5,56",2
24.1.2025,103964,"22,23",8
24.1.2025,102880,"2,78",1
24.1.2025,102545,"11,12",4
24.1.2025,104246,"88,94",32
24.1.2025,102980,"5,56",2
24.1.2025,102096,"25,01",9
24.1.2025,104281,"8,34",3
24.1.2025,101693,"13,9",5
24.1.2025,101702,"25,01",9
24.1.2025,101703,"55,59",20
24.1.2025,100203,"2,78",1
24.1.2025,103922,"2,78",1
24.1.2025,104286,"11,12",4
24.1.2025,104234,"11,12",4
24.1.2025,103074,"2,78",1
24.1.2025,103097,"2,78",1
24.1.2025,104385,"127,85",46
24.1.2025,107202,"2,78",1
24.1.2025,104243,"58,36",21
24.1.2025,103294,"16,68",6
24.1.2025,103033,"91,72",33
24.1.2025,103022,"5,56",2
24.1.2025,102929,"2,78",1
24.1.2025,107127,"13,9",5
24.1.2025,101825,"13,9",5
24.1.2025,102542,"8,34",3
24.1.2025,102544,"2,78",1
24.1.2025,101704,"5,56",2
24.1.2025,110890,"13,9",5
24.1.2025,103398,"58,36",21
24.1.2025,104782,"80,6",29
24.1.2025,110563,"19,45",7
24.1.2025,104217,"8,34",3
24.1.2025,104493,"8,34",3
24.1.2025,109564,"11,12",4
24.1.2025,104501,"5,56",2
24.1.2025,100204,"13,9",5
24.1.2025,101542,"30,57",11
24.1.2025,104265,"27,79",10
24.1.2025,104293,"8,34",3
24.1.2025,103114,"8,34",3
24.1.2025,103105,"44,47",16
24.1.2025,104005,"11,12",4
24.1.2025,103545,"8,8","3,167"
24.1.2025,102058,"27,79",10
24.1.2025,103809,"13,9",5
24.1.2025,101426,"13,9",5
24.1.2025,100391,"2,78",1
24.1.2025,102905,"61,14",22
24.1.2025,101706,"11,12",4
24.1.2025,106338,"44,58","16,041"
24.1.2025,101687,"16,68",6
24.1.2025,104479,"8,34",3
24.1.2025,106289,"5,56",2
24.1.2025,102044,"5,56",2
24.1.2025,104003,"16,68",6
24.1.2025,102881,"52,81",19
24.1.2025,102932,"8,34",3
24.1.2025,103863,"2,78",1
24.1.2025,106234,"2,78",1
24.1.2025,103963,"8,34",3
24.1.2025,101589,"2,78",1
24.1.2025,100430,"39,05","14,05"
24.1.2025,101521,"5,56",2
24.1.2025,104380,"5,56",2
24.1.2025,106210,"11,12",4
24.1.2025,101966,"2,78",1
24.1.2025,101071,"11,12",4
24.1.2025,102335,"5,56",2
24.1.2025,104400,"2,78",1
24.1.2025,105309,"5,56",2
24.1.2025,104280,"16,68",6
24.1.2025,100316,"19,45",7
24.1.2025,103404,"41,69",15
24.1.2025,110018,"13,9",5
24.1.2025,108376,"13,9",5
24.1.2025,103873,"36,13",13
24.1.2025,103615,"11,12",4
24.1.2025,103616,"5,56",2
24.1.2025,100223,"44,47",16
24.1.2025,104000,"13,9",5
24.1.2025,103386,"8,34",3
24.1.2025,103999,"8,34",3
24.1.2025,106724,"44,47",16
24.1.2025,105515,"11,12",4
24.1.2025,102898,"5,56",2
24.1.2025,104271,"19,45",7
24.1.2025,100260,"2,78",1
24.1.2025,111693,"2,78",1
24.1.2025,102281,"2,78",1
24.1.2025,108167,"55,59",20
24.1.2025,103513,"16,68",6
24.1.2025,101417,"5,56",2
24.1.2025,102948,"5,56",2
24.1.2025,104154,"61,14",22
24.1.2025,103346,"4,17","1,5"
24.1.2025,103989,"22,23",8
24.1.2025,102933,"30,57",11
24.1.2025,102055,"5,56",2
24.1.2025,100122,"5,56",2
24.1.2025,102871,"44,47",16
24.1.2025,101510,"5,56",2
24.1.2025,102464,"11,12",4
24.1.2025,102465,"9,26","3,333"
24.1.2025,100709,"99,36","35,751"
24.1.2025,103996,"5,56",2
24.1.2025,101588,"16,68",6
24.1.2025,101778,"5,56",2
24.1.2025,106668,"206,36","74,25"
24.1.2025,102466,"43,54","15,667"
24.1.2025,100656,"1,39","0,5"
24.1.2025,102953,"2,78",1
24.1.2025,103812,"16,68",6
24.1.2025,102736,"8,34",3
24.1.2025,103004,"23,62","8,5"
24.1.2025,101587,"2,78",1
24.1.2025,101421,"2,78",1
24.1.2025,102859,"5,56",2
24.1.2025,102860,"2,78",1
24.1.2025,107172,"16,68",6
24.1.2025,103362,"8,34",3
24.1.2025,102067,"8,34",3
24.1.2025,101586,"2,78",1
24.1.2025,102476,"2,78",1
24.1.2025,103165,"2,78",1
24.1.2025,104163,"8,34",3
24.1.2025,102632,"47,25",17
24.1.2025,107171,"11,12",4
24.1.2025,102882,"11,12",4
24.1.2025,102925,"2,78",1
24.1.2025,102899,"55,59",20
24.1.2025,104454,"11,12",4
24.1.2025,107245,"16,68",6
24.1.2025,101395,"36,13",13
24.1.2025,101661,"2,78",1
24.1.2025,102206,"5,56",2
24.1.2025,100970,"2,78",1
24.1.2025,101229,"22,23",8
24.1.2025,103801,"3,7","1,333"
24.1.2025,104157,"11,12",4
24.1.2025,102468,"26,75","9,625"
24.1.2025,104002,"5,56",2
24.1.2025,103307,"0,35","0,125"
24.1.2025,106893,"8,34",3
24.1.2025,106236,"91,72",33
24.1.2025,103822,"87,55","31,5"
24.1.2025,100822,"138,96",50
24.1.2025,106702,"52,81",19
24.1.2025,106325,"16,68",6
24.1.2025,102936,"5,56",2
24.1.2025,100818,"5,56",2
24.1.2025,102472,"30,57",11
24.1.2025,102884,"22,23",8
24.1.2025,103866,"72,26",26
24.1.2025,103987,"13,9",5
24.1.2025,103214,"19,45",7
24.1.2025,102900,"11,12",4
24.1.2025,103827,"50,03",18
24.1.2025,100317,"33,35",12
24.1.2025,111990,"38,91",14
24.1.2025,104150,"100,05",36
24.1.2025,104044,"100,05",36
24.1.2025,104144,"13,9",5
24.1.2025,103215,"12,51","4,5"
24.1.2025,106200,"2,78",1
24.1.2025,103909,"19,45",7
24.1.2025,107235,"16,68",6
24.1.2025,102325,"6,95","2,5"
24.1.2025,102490,"11,12",4
24.1.2025,112093,"13,9",5
24.1.2025,102386,"8,34",3
24.1.2025,101402,"2,78",1
24.1.2025,103328,"11,12",4
24.1.2025,104882,"8,34",3
24.1.2025,102051,"33,35",12
24.1.2025,101392,"11,12",4
24.1.2025,103378,"1,39","0,5"
24.1.2025,100264,"11,12",4
24.1.2025,104485,"5,56",2
24.1.2025,104486,"11,12",4
24.1.2025,104494,"8,34",3
24.1.2025,107120,"2,78",1
24.1.2025,102087,"44,47",16
24.1.2025,112042,"292,1","105,1"
24.1.2025,106665,"63,92",23
24.1.2025,102160,"2,78",1
24.1.2025,101396,"5,56",2
24.1.2025,103261,"11,12",4
24.1.2025,104032,"5,56",2
24.1.2025,104040,"8,34",3
24.1.2025,103392,"13,9",5
24.1.2025,101962,"5,56",2
24.1.2025,104444,"8,34",3
24.1.2025,102327,"11,12",4
24.1.2025,100690,"55,59",20
24.1.2025,101722,"11,11","3,999"
24.1.2025,102152,"25,01",9
24.1.2025,102352,"13,9",5
24.1.2025,100834,"2,78",1
24.1.2025,101691,"16,68",6
24.1.2025,101506,"2,78",1
24.1.2025,101406,"2,32","0,834"
24.1.2025,100810,"2,78",1
24.1.2025,104473,"2,78",1
24.1.2025,102037,"13,9",5
24.1.2025,106206,"5,56",2
24.1.2025,103188,"2,78",1
24.1.2025,101776,"11,12",4
24.1.2025,103316,"2,78",1
24.1.2025,103136,"11,12",4
24.1.2025,101494,"5,56",2
24.1.2025,100327,"5,56",2
24.1.2025,100413,"16,68",6
24.1.2025,103730,"2,78",1
24.1.2025,100335,"19,45",7
24.1.2025,110717,"2,78",1
24.1.2025,103637,"5,56",2
24.1.2025,103626,"0,93","0,333"
24.1.2025,103918,"13,9",5
24.1.2025,107244,"8,34",3
24.1.2025,103050,"27,79",10
24.1.2025,110180,"5,56",2
24.1.2025,106486,"2,78",1
24.1.2025,102257,"8,34",3
24.1.2025,103630,"5,56",2
24.1.2025,103018,"5,56",2
24.1.2025,111620,"747,62",269
24.1.2025,107256,"11,12",4
24.1.2025,103318,"8,34",3
24.1.2025,103419,"5,56",2
24.1.2025,102473,"48,64","17,5"
24.1.2025,102179,"8,34",3
24.1.2025,111889,"16,68",6
24.1.2025,102463,"6,95","2,5"
24.1.2025,104442,"41,69",15
24.1.2025,106205,"5,56",2
24.1.2025,102332,"8,34",3
24.1.2025,107141,"13,9",5
24.1.2025,105730,"44,47",16
24.1.2025,103061,"25,94","9,333"
24.1.2025,104478,"8,34",3
24.1.2025,104441,"8,34",3
24.1.2025,100412,"2,78",1
24.1.2025,103320,"9,73","3,5"
24.1.2025,100739,"8,34",3
24.1.2025,101793,"2,78",1
24.1.2025,102604,"19,45",7
24.1.2025,100012,"5,56",2
24.1.2025,102520,"47,25",17
24.1.2025,101612,"5,56",2
24.1.2025,100880,"26,4","9,5"
24.1.2025,103960,"113,95",41
24.1.2025,103516,"5,56",2
24.1.2025,103484,"1,39","0,5"
24.1.2025,103511,"8,34",3
24.1.2025,102012,"29,19","10,501"
24.1.2025,106923,"13,9",5
24.1.2025,103450,"8,34",3
24.1.2025,104369,"19,45",7
24.1.2025,103449,"11,12",4
24.1.2025,108289,"36,13",13
24.1.2025,101944,"55,59",20
24.1.2025,102803,"5,56",2
24.1.2025,102142,"15,29","5,5"
24.1.2025,104591,"8,34",3
24.1.2025,106252,"11,12",4
24.1.2025,100163,"36,13",13
24.1.2025,102038,"11,12",4
24.1.2025,103286,"2,78",1
24.1.2025,102157,"33,35",12
24.1.2025,103625,"44,47",16
24.1.2025,102730,"5,56",2
24.1.2025,101428,"30,57",11
24.1.2025,100037,"11,12",4
24.1.2025,104910,"2,78",1
24.1.2025,103006,"36,13",13
24.1.2025,103289,"8,34",3
24.1.2025,103305,"8,34",3
24.1.2025,104302,"5,56",2
24.1.2025,103322,"30,57",11
24.1.2025,103510,"5,56",2
24.1.2025,103444,"5,56",2
24.1.2025,102631,"11,12",4
24.1.2025,112094,"83,38",30
24.1.2025,104319,"16,68",6
24.1.2025,101427,"8,34",3
24.1.2025,101795,"11,12",4
24.1.2025,102278,"3,47","1,25"
24.1.2025,102068,"8,34",3
24.1.2025,100310,"11,12",4
24.1.2025,106708,"5,56",2
24.1.2025,103068,"11,12",4
24.1.2025,100662,"4,17","1,5"
24.1.2025,100940,"5,56",2
24.1.2025,103507,"8,34",3
24.1.2025,102806,"11,12",4
24.1.2025,108005,"41,69",15
24.1.2025,102957,"27,79",10
24.1.2025,102735,"8,34",3
24.1.2025,106259,"11,12",4
24.1.2025,102083,"8,34",3
24.1.2025,101772,"11,12",4
24.1.2025,102115,"13,9",5
24.1.2025,104585,"2,78",1
24.1.2025,101972,"2,78",1
24.1.2025,101594,"2,78",1
24.1.2025,100140,"19,45",7
24.1.2025,103578,"8,34",3
24.1.2025,102807,"5,56",2
24.1.2025,107008,"16,68",6
24.1.2025,106281,"22,23",8
24.1.2025,100779,"55,59",20
24.1.2025,101753,"19,45",7
24.1.2025,104212,"2,78",1
24.1.2025,102292,"8,34",3
24.1.2025,102345,"2,78",1
24.1.2025,102734,"50,03",18
24.1.2025,102040,"13,9",5
24.1.2025,106700,"72,26",26
24.1.2025,104560,"22,23",8
24.1.2025,101980,"11,12",4
24.1.2025,101898,"16,68",6
24.1.2025,106213,"25,01",9
24.1.2025,103324,"2,78",1
24.1.2025,102809,"11,12",4
24.1.2025,102127,"16,68",6
24.1.2025,104572,"2,78",1
24.1.2025,103525,"8,34",3
24.1.2025,100393,"11,12",4
24.1.2025,100120,"2,78",1
24.1.2025,107241,"22,23",8
24.1.2025,103876,"19,45",7
24.1.2025,107088,"36,13",13
24.1.2025,103388,"2,78",1
24.1.2025,103750,"2,78",1
24.1.2025,101116,"11,12",4
24.1.2025,103868,"16,68",6
24.1.2025,103387,"38,91",14
24.1.2025,104421,"5,56",2
24.1.2025,103180,"31,04","11,167"
24.1.2025,101621,"8,34",3
24.1.2025,100636,"13,9",5
24.1.2025,102633,"5,56",2
24.1.2025,106251,"4,17","1,5"
24.1.2025,102810,"13,9",5
24.1.2025,101404,"2,78",1
24.1.2025,101458,"25,01",9
24.1.2025,101919,"8,34",3
24.1.2025,101895,"11,12",4
24.1.2025,101901,"11,12",4
24.1.2025,100387,"16,68",6
24.1.2025,101924,"2,78",1
24.1.2025,102384,"2,78",1
24.1.2025,101598,"4,17","1,5"
24.1.2025,101782,"8,34",3
24.1.2025,103235,"2,78",1
24.1.2025,104167,"38,91",14
24.1.2025,102269,"36,13",13
24.1.2025,103700,"25,01",9
24.1.2025,103727,"16,68",6
24.1.2025,103581,"6,95","2,5"
24.1.2025,109888,"22,23",8
24.1.2025,103939,"41,69",15
24.1.2025,102505,"4,17","1,5"
24.1.2025,103341,"22,23",8
24.1.2025,104393,"8,34",3
24.1.2025,100835,"50,03",18
24.1.2025,100843,"27,79",10
24.1.2025,101197,"27,79",10
24.1.2025,102517,"11,12",4
24.1.2025,104320,"11,12",4
24.1.2025,101920,"1,39","0,5"
24.1.2025,103539,"66,7",24
24.1.2025,111881,"5,56",2
24.1.2025,104577,"19,45",7
24.1.2025,111941,"27,79",10
24.1.2025,100439,"91,72",33
24.1.2025,102248,"2,78",1
24.1.2025,104597,"8,34",3
24.1.2025,103938,"22,23",8
24.1.2025,103703,"22,23",8
24.1.2025,100805,"8,34",3
24.1.2025,100886,"5,56",2
24.1.2025,102522,"13,9",5
24.1.2025,104318,"8,34",3
24.1.2025,103534,"133,41",48
24.1.2025,100076,"2,78",1
24.1.2025,103691,"16,68",6
24.1.2025,103219,"13,9",5
24.1.2025,103540,"94,5",34
24.1.2025,104307,"5,56",2
24.1.2025,102244,"19,45",7
24.1.2025,103898,"41,69",15
24.1.2025,103708,"8,34",3
24.1.2025,102279,"5,56",2
24.1.2025,101775,"47,25",17
24.1.2025,107083,"19,45",7
24.1.2025,102737,"16,68",6
24.1.2025,101619,"2,78",1
24.1.2025,104313,"5,56",2
24.1.2025,102648,"2,78",1
24.1.2025,103679,"2,78",1
24.1.2025,103704,"16,68",6
24.1.2025,103926,"11,12",4
24.1.2025,102035,"11,12",4
24.1.2025,103185,"5,56",2
24.1.2025,104579,"8,34",3
24.1.2025,102512,"2,78",1
24.1.2025,100840,"2,78",1
24.1.2025,103839,"2,78",1
24.1.2025,102975,"2,78",1
24.1.2025,101477,"8,34",3
24.1.2025,102557,"2,78",1
24.1.2025,101777,"2,78",1
24.1.2025,104570,"194,55",70
24.1.2025,103190,"5,56",2
24.1.2025,102495,"2,78",1
24.1.2025,103339,"8,34",3
24.1.2025,104574,"5,56",2
24.1.2025,106301,"5,56",2
24.1.2025,104367,"5,56",2
24.1.2025,102380,"8,34",3
24.1.2025,103585,"2,78",1
24.1.2025,101486,"5,56",2
24.1.2025,102555,"8,34",3
24.1.2025,111984,"77,82",28
24.1.2025,102344,"5,56",2
24.1.2025,100819,"8,34",3
24.1.2025,102094,"11,12",4
24.1.2025,107174,"27,79",10
24.1.2025,103936,"16,68",6
24.1.2025,101484,"5,56",2
24.1.2025,103137,"5,56",2
24.1.2025,106254,"5,56",2
24.1.2025,101918,"11,12",4
24.1.2025,102966,"19,45","6,999"
24.1.2025,111962,"11,12",4
24.1.2025,103139,"8,34",3
24.1.2025,102885,"105,61",38
24.1.2025,110797,"13,9",5
24.1.2025,102941,"5,56",2
24.1.2025,100894,"2,78",1
24.1.2025,101957,"11,12",4
24.1.2025,102954,"5,09","1,833"
24.1.2025,106294,"50,03",18
24.1.2025,102625,"5,56",2
24.1.2025,103774,"19,45",7
24.1.2025,101242,"136,18",49
24.1.2025,103699,"27,79",10
24.1.2025,101424,"11,12",4
24.1.2025,101986,"0,46","0,167"
24.1.2025,102606,"2,78",1
24.1.2025,101443,"2,78",1
24.1.2025,101597,"5,56",2
24.1.2025,103225,"2,78",1
24.1.2025,107198,"2,78",1
24.1.2025,103326,"16,68",6
24.1.2025,102564,"2,78",1
24.1.2025,102852,"11,12",4
24.1.2025,102072,"36,13",13
24.1.2025,107012,"2,78",1
24.1.2025,102082,"11,12",4
24.1.2025,104659,"4,17","1,5"
24.1.2025,101554,"30,57",11
24.1.2025,103487,"13,9",5
24.1.2025,104394,"11,12",4
24.1.2025,100678,"5,56",2
24.1.2025,102565,"8,34",3
24.1.2025,103681,"5,56",2
24.1.2025,102385,"11,12",4
24.1.2025,101432,"33,35",12
24.1.2025,102287,"8,34",3
24.1.2025,102161,"13,9",5
24.1.2025,107470,"8,34",3
24.1.2025,104654,"11,12",4
24.1.2025,102408,"16,68",6
24.1.2025,102436,"59,75","21,5"
24.1.2025,102573,"16,68",6
24.1.2025,104794,"5,56",2
24.1.2025,102435,"2,78",1
24.1.2025,101940,"30,57",11
24.1.2025,103166,"11,12",4
24.1.2025,101511,"5,56",2
24.1.2025,102752,"2,78",1
24.1.2025,102445,"22,23",8
24.1.2025,102745,"8,34",3
24.1.2025,102642,"5,56",2
24.1.2025,108944,"8,34",3
24.1.2025,103241,"19,45",7
24.1.2025,104519,"2,78",1
24.1.2025,104514,"30,57",11
24.1.2025,101664,"27,79",10
24.1.2025,102074,"8,34",3
24.1.2025,102638,"25,01",9
24.1.2025,102603,"8,34",3
24.1.2025,101900,"19,45",7
24.1.2025,103791,"5,56",2
24.1.2025,101440,"22,23",8
24.1.2025,111215,"8,34",3
24.1.2025,101128,"8,34",3
24.1.2025,109776,"2,78",1
24.1.2025,104656,"8,34",3
24.1.2025,101642,"177,87",64
24.1.2025,101538,"8,34",3
24.1.2025,104373,"5,56",2
24.1.2025,102397,"2,78",1
24.1.2025,104724,"66,7",24
24.1.2025,104616,"13,9",5
24.1.2025,101462,"11,12",4
24.1.2025,101537,"11,12",4
24.1.2025,102684,"13,9",5
24.1.2025,101641,"61,14",22
24.1.2025,104617,"20,15","7,25"
24.1.2025,102403,"2,78",1
24.1.2025,103275,"30,57",11
24.1.2025,102404,"2,78",1
24.1.2025,103195,"5,56",2
24.1.2025,101711,"2,78",1
24.1.2025,106567,"11,12",4
24.1.2025,101210,"26,4","9,5"
24.1.2025,106464,"8,34",3
24.1.2025,109301,"5,56",2
24.1.2025,101697,"5,56",2
24.1.2025,101109,"5,56",2
24.1.2025,100005,"13,9",5
24.1.2025,106650,"38,91","13,999"
24.1.2025,103163,63,"22,667"
24.1.2025,101135,"33,35",12
24.1.2025,103220,"47,25",17
24.1.2025,100845,"33,35",12
24.1.2025,101533,"2,78",1
24.1.2025,101091,"11,12",4
24.1.2025,101529,"27,79",10
24.1.2025,101526,"11,12",4
24.1.2025,101470,"19,45",7
24.1.2025,101683,"5,56",2
24.1.2025,102402,"170,93","61,5"
24.1.2025,102442,"2,78",1
24.1.2025,102443,"8,34",3
24.1.2025,102444,"13,9",5
24.1.2025,104677,"61,14",22
24.1.2025,101126,"11,12",4
24.1.2025,104769,"16,68",6
24.1.2025,103273,"11,12",4
24.1.2025,103129,"25,01",9
24.1.2025,102400,"8,34",3
24.1.2025,103170,"2,78",1
24.1.2025,102984,"11,12",4
24.1.2025,101540,"5,56",2
24.1.2025,103017,"16,68",6
24.1.2025,102437,"2,78",1
24.1.2025,103125,"2,78",1
24.1.2025,104765,"52,81",19
24.1.2025,106656,"8,34",3
24.1.2025,104324,"2,78",1
24.1.2025,102680,"2,78",1
24.1.2025,102666,"25,01",9
24.1.2025,100334,"5,56",2
24.1.2025,104539,"30,57",11
24.1.2025,101805,"111,17",40
24.1.2025,100041,"27,79",10
24.1.2025,106635,"67,17","24,167"
24.1.2025,101172,"3,47","1,25"
24.1.2025,102682,"2,78",1
24.1.2025,104622,"11,12",4
24.1.2025,101709,"15,29","5,5"
24.1.2025,101948,"163,98",59
24.1.2025,103015,"30,57",11
24.1.2025,105054,"16,68",6
24.1.2025,101877,"41,69",15
24.1.2025,103049,"5,56",2
24.1.2025,104702,"8,34",3
24.1.2025,103836,"19,45",7
24.1.2025,101454,"108,39",39
24.1.2025,103248,"5,56",2
24.1.2025,101637,"31,96","11,5"
24.1.2025,101643,"30,57",11
24.1.2025,108880,"2,78",1
24.1.2025,109390,"36,13",13
24.1.2025,101636,"50,03",18
24.1.2025,102028,"25,01",9
24.1.2025,107204,"5,56",2
24.1.2025,103086,"5,56",2
24.1.2025,100399,"16,67","5,999"
24.1.2025,103239,"2,78",1
24.1.2025,106215,"16,68",6
24.1.2025,102041,"14,59","5,25"
24.1.2025,101499,"11,12",4
24.1.2025,101453,"41,69",15
24.1.2025,103013,"19,45",7
24.1.2025,101609,"11,12",4
24.1.2025,103088,"8,34",3
24.1.2025,102487,"25,01",9
24.1.2025,107531,"27,79",10
24.1.2025,101666,"66,7",24
24.1.2025,101435,"5,56",2
24.1.2025,100421,"8,34",3
24.1.2025,101212,"13,9",5
24.1.2025,101977,"8,34",3
24.1.2025,106437,"16,68",6
24.1.2025,101646,"12,51","4,5"
24.1.2025,103268,"5,56",2
24.1.2025,101653,"2,78",1
24.1.2025,104855,"8,34",3
24.1.2025,104870,"41,69",15
24.1.2025,101832,"19,45",7
24.1.2025,102014,"36,13",13
24.1.2025,104877,"27,79",10
24.1.2025,102027,"27,79",10
24.1.2025,100060,"13,9",5
24.1.2025,105963,"5,56",2
24.1.2025,103232,"13,9",5
24.1.2025,101928,"44,47",16
24.1.2025,102247,"38,91",14
24.1.2025,102029,"2,78",1
24.1.2025,101451,"8,34",3
24.1.2025,101954,"13,9",5
24.1.2025,101676,"11,12",4
24.1.2025,101848,"11,12",4
24.1.2025,101584,"202,89",73
24.1.2025,101600,"2,78",1
