Customer,Customer Name,Region,City,Trade Channel,Segment,Seasonal,Тype
104726,МХС АЛЮР ЕООД,Велико Търново,ДРАГАНОВО,Local Shop,Iron,Not Seasonal,At Home
104727,СТРОИТЕЛЕН ХИПЕРМАРКЕТ DS HOME ЕООД,Велико Търново,КЕСАРЕВО,Local Shop,Iron,Not Seasonal,At Home
101059,ПАВИЛИОН ЕООД,Велико Търново,КИЛИФАРЕВО,Supermarket,Silver,Not Seasonal,At Home
112099,ПАВИЛИОН ЕООД,Велико Търново,ПОЛСКИ ТРЪМБЕШ,Superette,Iron,Not Seasonal,At Home
102681,ПАВИЛИОН ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Bronze,Not Seasonal,At Home
100701,ПАВИЛИОН ЕООД,Велико Търново,ЛЯСКОВЕЦ,Supermarket,Silver,Not Seasonal,At Home
101178,ПАВИЛИОН ЕООД,Велико Търново,ДОЛНА ОРЯХОВИЦА,Cafe,Iron,Not Seasonal,At Home
101303,ПАВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Cafe,Bronze,Not Seasonal,At Home
102718,"КАФЕ,АЛКОХОЛ,ЦИГАРИ ЕООД",Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Silver,Not Seasonal,At Home
104704,ПАВИЛИОН ЕООД,Велико Търново,ЦЕНОВО,Local Shop,Gold,Not Seasonal,At Home
102719,ПАКЕТИРАНИ СТОКИ ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Bronze,Not Seasonal,At Home
102720,ПАКЕТАЖ ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Iron,Not Seasonal,At Home
111950,КОЗМЕТИЧЕН САЛОН ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Bronze,Not Seasonal,At Home
102800,ПАВИЛИОН ЕООД,Русе,БЯЛА,Local Shop,Iron,Not Seasonal,At Home
112019,ПАВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Silver,Not Seasonal,At Home
104778,ПАВЛИОН ЕООД,Велико Търново,СТРАЖИЦА,Local Shop,Silver,Not Seasonal,At Home
104774,ПАВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
102721,ПАВИЛИОН ЕООД,Велико Търново,ЛЯСКОВЕЦ,Local Shop,Silver,Not Seasonal,At Home
106269,ПАВИЛИОН ЕООД,Русе,РУСЕ,Local Shop,Gold,Not Seasonal,At Home
107251,ПВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Supermarket,Silver,Not Seasonal,At Home
112022,ПАКЕТИРАНИ СТОКИ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Gold,Not Seasonal,At Home
101179,ПАВИЛИОН ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Cafe,Bronze,Not Seasonal,At Home
101305,ЦЕНТРИО ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Cafe,Silver,Not Seasonal,At Home
104795,ПАВИЛИОН ЕООД,Велико Търново,ЛОЗЕН,Local Shop,Bronze,Seasonal,At Home
104777,"ЦИГАРИ, КАФЕ, АЛКОХОЛ ЕООД",Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
104758,МАГАЗИН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
104776,ТАБАКО ШОП ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
101052,ПАВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Supermarket,Bronze,Not Seasonal,At Home
106739,ПАВИЛИОН ЗА ПАКЕТИРАНИ СТОКИ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Superette,Gold,Not Seasonal,At Home
100282,ПАВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Silver,Not Seasonal,At Home
102677,"АЛКОХОЛ, ЦИГАРИ ЕООД",Велико Търново,ДЖУЛЮНИЦА,Local Shop,Gold,Not Seasonal,At Home
102701,ПАВИЛИОН ЕООД,Велико Търново,ГЪРДЕВЦИ,Local Shop,Silver,Not Seasonal,At Home
102688,ПАВИЛИОН ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Bronze,Not Seasonal,At Home
102722,ПАВИЛИОН ПАКЕТИРАНИ СТОКИ ЕООД,Велико Търново,ЕЛЕНА,Local Shop,Gold,Not Seasonal,At Home
104789,ПАВИЛИОН ЕООД,Велико Търново,ПОЛСКИ ТРЪМБЕШ,Local Shop,Silver,Not Seasonal,At Home
104773,АМАДЕУС БУТИК ЗА СЛАДКИ ИЗКУШЕНИЯ ЕООД,Велико Търново,ВОНЕЩА ВОДА,Local Shop,Bronze,Not Seasonal,At Home
104771,АНДИ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
102690,ПАВИЛИОН ЕООД,Велико Търново,ЕЛЕНА,Local Shop,Bronze,Not Seasonal,At Home
102691,МПС ЕООД,Велико Търново,ДЖУЛЮНИЦА,Local Shop,Gold,Not Seasonal,At Home
102692,СИНЬО ЛЯТО ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Local Shop,Bronze,Not Seasonal,At Home
100291,ТАБАКО ШОП ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Gold,Not Seasonal,At Home
104757,ПАВИЛИОН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
106736,ПАКЕТИРАНИ СТОКИ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Superette,Gold,Not Seasonal,At Home
104767,МХС ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
104764,ЛИНДЕМАНА ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
107039,ПАВИЛИОН ЕООД,Русе,ЦЕНОВО,Superette,Gold,Not Seasonal,At Home
104762,РЕП ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
100295,НОН СТОП ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
104783,БАРЧЕ ЕООД,Велико Търново,САМОВОДЕНЕ,Local Shop,Bronze,Not Seasonal,At Home
102798,БЪРЗА ЗАКУСКА ЕООД,Русе,БОРОВО,Local Shop,Bronze,Not Seasonal,At Home
104760,МАГАЗИН ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
100687,ПЪРВИ ПЕТЛИ ЕООД,Велико Търново,ЛЯСКОВЕЦ,Supermarket,Silver,Not Seasonal,At Home
101054,ВЕСИ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Supermarket,Bronze,Not Seasonal,At Home
104791,ПАВИЛИОН ВАЛЕНТИНО ЕООД,Велико Търново,ЛЕДЕНИК,Local Shop,Bronze,Not Seasonal,At Home
102758,ПАВИЛИОН ЕООД,Велико Търново,ЗЛАТАРИЦА,Local Shop,Bronze,Not Seasonal,At Home
102726,БАКАЛИЯ ЕООД,Велико Търново,ЕЛЕНА,Local Shop,Bronze,Not Seasonal,At Home
104786,НОН СТОП ЕООД,Велико Търново,СТРЕЛЕЦ,Local Shop,Bronze,Not Seasonal,At Home
107220,ПЪРВИ ПЕТЛИ ЕООД,Велико Търново,СТРАЖИЦА,Superette,Silver,Not Seasonal,At Home
104790,ФОРНЕТИ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
104781,НОН СТОП ЕООД,Велико Търново,КУЦИНА,Local Shop,Iron,Not Seasonal,At Home
100672,Магазин ЕООД,Велико Търново,ГОРНА ОРЯХОВИЦА,Supermarket,Silver,Not Seasonal,At Home
102770,ПАВИЛИОН ЕООД,Велико Търново,БЕБРОВО,Local Shop,Bronze,Not Seasonal,At Home
101056,ТРАФИК ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Supermarket,Silver,Not Seasonal,At Home
103350,НОН СТОП ЕООД,Варна,ВАРНА,Local Shop,Gold,Seasonal,At Home
103338,ДЖОБОКС 2 ЕООД,Варна,ВАРНА,Local Shop,Gold,Seasonal,At Home
100149,АВТОГАРА КАФЕ ЕООД,Бургас,РАВДА,Local Shop,Silver,Seasonal,At Home
105711,СЛАДОЛЕД РАФИ ЕООД,Бургас,СОЗОПОЛ,Bar,Bronze,Seasonal,Out of Home
109287,ДЖОБОКС ЕООД,Бургас,БУРГАС,Bar,Silver,Seasonal,Out of Home
110881,ПАВИЛЬОН КАБАКУМ ЕООД,Бургас,НЕСЕБЪР,Restaurant,Bronze,Seasonal,Out of Home
110129,ДАЯНА ЕООД,Варна,БЯЛА,Fast-food,Bronze,Seasonal,Out of Home
100299,МЕРИ МД ЕООД,Бургас,ОБЗОР,Local Shop,Silver,Seasonal,Out of Home
105641,ПИЦА И БЕЙКЪРИ ДЕНИТО ЕООД,Бургас,КИТЕН,Bar,Silver,Seasonal,Out of Home
100146,ДЕКАРИЕР ЕООД,Бургас,НЕСЕБЪР,Local Shop,Silver,Seasonal,At Home
109335,ДЕСО ЕООД,Бургас,БУРГАС,Fast-food,Gold,Seasonal,Out of Home
107243,ГЕРДЖИК ЕООД,Бургас,ПОМОРИЕ,Supermarket,Silver,Seasonal,At Home
111328,ЛЮБЕЗНИЯ ДСК ЕООД,Бургас,РАВДА,Fast-food,Silver,Seasonal,Out of Home
100992,МАГАЗИН РЕНИ КАЛИПЕТРОВО ЕООД,Бургас,ПРИМОРСКО,Supermarket,Gold,Seasonal,At Home
111955,ДИМОВИ ЕООД,Разград,РАЗГРАД,Local Shop,Gold,Not Seasonal,At Home
105287,АЛКОХОЛ И ЦИГАРИ МИТНИЦА ЕООД,Варна,ВАРНА,Cafe,Gold,Seasonal,Out of Home
105465,АЛЬОША ЕООД,Бургас,БУРГАС,Cafe,Gold,Seasonal,Out of Home
100507,ДЕСИ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
110363,POPULAR COFFEE SHOP ЕООД,Бургас,НЕСЕБЪР,Fast-food,Gold,Seasonal,Out of Home
107839,ПИСИ ЕООД,Бургас,ПРИМОРСКО,Restaurant,Silver,Seasonal,Out of Home
106826,НАСИСТРОЙ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Nightclub,Silver,Seasonal,Out of Home
100144,ВЕРЗО СИЛИСТРА ЕООД,Бургас,СВЕТИ ВЛАС,Local Shop,Silver,Seasonal,At Home
100222,ГАЛАГАН ЕООД,Бургас,БУРГАС,Local Shop,Bronze,Not Seasonal,At Home
110492,Харман ЕООД,Варна,ВАРНА,Fast-food,Gold,Seasonal,Out of Home
103377,АР ТРЕЙД ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
106477,МАГАЗИН ЕООД,Варна,ДОЛНИ ЧИФЛИК,Cafe,Silver,Not Seasonal,Out of Home
100792,Юмега ЕООД,Сливен,СЛИВЕН,Supermarket,Silver,Not Seasonal,At Home
100928,РОЛЕВИ 2 ЕООД,Бургас,СРЕДЕЦ,Supermarket,Iron,Not Seasonal,At Home
111892,Емо ЕООД,Бургас,БУРГАС,Superette,Iron,Not Seasonal,At Home
106487,МАГАЗИН ЕООД,Бургас,БУРГАС,Cafe,Bronze,Not Seasonal,Out of Home
108259,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,ЛОЗЕНЕЦ,Restaurant,Bronze,Seasonal,Out of Home
103786,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,БУРГАС,Local Shop,Bronze,Not Seasonal,At Home
103785,ТИТО ЕООД,Бургас,БУРГАС,Local Shop,Iron,Not Seasonal,At Home
105458,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,БУРГАС,Cafe,Bronze,Not Seasonal,Out of Home
104248,МАГАЗИН ЕООД,Ямбол,КУКОРЕВО,Local Shop,Silver,Not Seasonal,At Home
110823,АЗРА ЕООД,Бургас,БУРГАС,Restaurant,Bronze,Not Seasonal,Out of Home
101243,ХРАНИТЕЛНИ СТОКИ ЕООД,Сливен,БЯЛА,Cafe,Iron,Not Seasonal,At Home
101244,МАГАЗИН ОАЗИС ЕООД,Сливен,СЛИВЕН,Cafe,Iron,Not Seasonal,At Home
100994,РУМЯНА КОЛЕВА ЕООД,Бургас,ПРИМОРСКО,Supermarket,Iron,Not Seasonal,At Home
100788,БЪРЗА ЗАКУСКА ЕООД,Сливен,СЛИВЕН,Supermarket,Bronze,Not Seasonal,At Home
111975,ПАЛМА РАЙ ЕООД,Сливен,СЛИВЕН,Local Shop,Silver,Not Seasonal,At Home
104109,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,АХТОПОЛ,Local Shop,Gold,Not Seasonal,At Home
104082,АМОРЕ ЕООД,Бургас,АХТОПОЛ,Local Shop,Gold,Not Seasonal,At Home
107838,СМЕСЕН МАГАЗИН ЕООД,Бургас,ПРИМОРСКО,Restaurant,Silver,Seasonal,Out of Home
105200,МАГАЗИН 888 ЕООД,Бургас,КИТЕН,Cafe,Silver,Seasonal,Out of Home
105461,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,БУРГАС,Cafe,Silver,Seasonal,Out of Home
106322,ПЕСТО ЕООД,Бургас,БУРГАС,Local Shop,Gold,Not Seasonal,At Home
105772,ПЕТЯ ЕООД,Бургас,БУРГАС,Fast-food,Silver,Not Seasonal,Out of Home
105546,НЯМА ЕООД,Бургас,СОЗОПОЛ,Cafe,Gold,Seasonal,Out of Home
109522,МАГАЗИН ХС ЕООД,Бургас,ОБЗОР,Fast-food,Bronze,Seasonal,Out of Home
103412,МАГАЗИН ЗА ВСИЧКО ЕООД,Сливен,СЛИВЕН,Local Shop,Silver,Not Seasonal,At Home
105125,МАГАЗИН ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Cafe,Silver,Not Seasonal,Out of Home
103784,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,БУРГАС,Local Shop,Silver,Not Seasonal,At Home
108461,ЛФС ЕООД,Бургас,СОЗОПОЛ,Restaurant,Silver,Seasonal,Out of Home
105306,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,КАРНОБАТ,Cafe,Iron,Not Seasonal,Out of Home
108352,БИГИ ЕООД,Бургас,ЦАРЕВО,Restaurant,Bronze,Seasonal,Out of Home
108050,Табак Маркет ЕООД,Бургас,ПОМОРИЕ,Restaurant,Silver,Not Seasonal,Out of Home
108070,МАГАЗИН ЕООД,Бургас,ПОМОРИЕ,Restaurant,Silver,Seasonal,Out of Home
104508,ДОБАМИГ ООД ЕООД,Варна,ДОЛНИ ЧИФЛИК,Local Shop,Gold,Not Seasonal,At Home
100756,КОРНЕР ЕООД,Бургас,АЙТОС,Supermarket,Bronze,Not Seasonal,At Home
107121,ДИМИЛНИКА ЕООД,Бургас,БУРГАС,Superette,Gold,Not Seasonal,At Home
111417,Магазин ЕООД,Бургас,СОЗОПОЛ,Fast-food,Silver,Seasonal,Out of Home
101016,ПАВИЛИОН ЕООД,Бургас,КИТЕН,Supermarket,Silver,Not Seasonal,At Home
107248,ПРИМЕРА ЕООД,Ямбол,ЕЛХОВО,Supermarket,Silver,Not Seasonal,At Home
106611,Бандерол ЕООД,Бургас,СОЗОПОЛ,Cafe,Iron,Not Seasonal,Out of Home
101374,ДЖОАНА ЕООД,Бургас,БУРГАС,Nightclub,Bronze,Seasonal,Out of Home
108790,Магазин ЕООД,Бургас,ПРИМОРСКО,Hotels,Gold,Seasonal,Out of Home
109733,BEACH SHOP ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Superette,Gold,Seasonal,Out of Home
104509,МАГАЗИН ЕООД,Варна,ДОЛНИ ЧИФЛИК,Local Shop,Bronze,Seasonal,At Home
108052,ДЖЕМА ЕООД,Бургас,ОБЗОР,Restaurant,Gold,Seasonal,Out of Home
112071,ДАНА ЕООД,Ямбол,ЯМБОЛ,Superette,Bronze,Not Seasonal,At Home
106441,ЦАРЕВЕЦ ЕООД,Бургас,БУРГАС,Cafe,Iron,Not Seasonal,At Home
100528,МАГАЗИН КАЛИАКРА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
108657,ИДОЛ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Hotels,Silver,Seasonal,Out of Home
107638,КАФЕ АЛКОХОЛ ЦИГАРИ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Restaurant,Gold,Seasonal,Out of Home
100508,ВИЛИ-ТУР ВАРНА ЕООД ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
111799,ВАРШАВА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Bar,Bronze,Seasonal,Out of Home
108907,АЛКОХОЛ И ЦИГАРИ ЕООД,Бургас,ОБЗОР,Hotels,Bronze,Seasonal,Out of Home
108356,ГЕОРГИ МИТЕВ - БАЛИК ЕООД,Бургас,ЛОЗЕНЕЦ,Restaurant,Bronze,Seasonal,Out of Home
105116,INSTA SHOP ЕООД,Бургас,СВЕТИ ВЛАС,Cafe,Bronze,Not Seasonal,Out of Home
110949,МАГАЗИН ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Hotels,Gold,Seasonal,Out of Home
111190,ШОП ЕООД,Бургас,СВЕТИ ВЛАС,Hotels,Gold,Seasonal,Out of Home
100496,ХЛ СИЛВЕР ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Silver,Seasonal,At Home
108656,МАГАЗИН ЗА ХР СТОКИ АТИ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Hotels,Bronze,Seasonal,Out of Home
104083,LUPO ЕООД,Бургас,ПРИМОРСКО,Local Shop,Silver,Not Seasonal,At Home
108044,GRAND MARKET ЕООД,Бургас,ПОМОРИЕ,Restaurant,Silver,Not Seasonal,Out of Home
105201,ЧУЧУРИТЕ ЕООД,Бургас,БРЪШЛЯН,Cafe,Bronze,Seasonal,Out of Home
100529,МАГАЗИН ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
108652,ГЕОРГИ МИТЕВ ЕООД,Бургас,СВЕТИ ВЛАС,Hotels,Gold,Seasonal,Out of Home
108882,БАНДЕРОЛ ЕООД,Бургас,ПОМОРИЕ,Hotels,Gold,Seasonal,Out of Home
109732,СУПЕРМАРКЕТ ВАРНА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Superette,Silver,Seasonal,Out of Home
109125,МАГАЗИН НАРГИЛЕ ЕООД,Бургас,СОЗОПОЛ,Hotels,Gold,Seasonal,Out of Home
106825,БУДКА МГ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Nightclub,Bronze,Seasonal,Out of Home
109126,НИКВА ЕООД,Бургас,СОЗОПОЛ,Hotels,Silver,Seasonal,Out of Home
107640,КАБАКУМ ШОП ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Restaurant,Gold,Seasonal,Out of Home
107924,АЛБА ЕООД,Бургас,НЕСЕБЪР,Restaurant,Gold,Seasonal,Out of Home
102305,ВАЛДИ ЕООД,Бургас,ОБЗОР,Local Shop,Bronze,Seasonal,At Home
108457,АЛФА МАРКЕТ ЕООД,Бургас,СОЗОПОЛ,Restaurant,Gold,Seasonal,Out of Home
109103,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,ЛОЗЕНЕЦ,Hotels,Bronze,Seasonal,Out of Home
108663,Х МАРКЕТ ЕООД,Бургас,СВЕТИ ВЛАС,Hotels,Silver,Seasonal,Out of Home
108793,МАГАЗИН ЕООД,Бургас,ПРИМОРСКО,Hotels,Silver,Seasonal,Out of Home
108802,ПИРАТИ ЕООД,Бургас,КИТЕН,Hotels,Silver,Seasonal,Out of Home
108805,БРИТАНИЯ ЕООД,Бургас,ПРИМОРСКО,Hotels,Silver,Not Seasonal,Out of Home
106190,МАГАЗИН ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Not Seasonal,Out of Home
105132,"КАФЕ,ЦИГАРИ,АЛКОХОЛ ЕООД",Бургас,СВЕТИ ВЛАС,Cafe,Silver,Seasonal,Out of Home
109497,МАРКЕТ Ц ЕООД,Бургас,РАВДА,Fast-food,Silver,Seasonal,Out of Home
108659,ТЕОЛИН ЕООД,Бургас,СВЕТИ ВЛАС,Hotels,Silver,Seasonal,Out of Home
103682,ВАЛДИ ЕООД,Сливен,КОТЕЛ,Local Shop,Iron,Not Seasonal,At Home
109104,БРАВО ЕООД,Бургас,СИНЕМОРЕЦ,Hotels,Bronze,Seasonal,Out of Home
109789,БОРОМА 22 ЕООД ЕООД,Бургас,МАЛКО ТЪРНОВО,Hotels,Bronze,Not Seasonal,Out of Home
109129,ДЕЛТА ЕООД,Бургас,СОЗОПОЛ,Hotels,Silver,Seasonal,Out of Home
110954,ХР МН ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Hotels,Gold,Seasonal,Out of Home
109755,МИТЕВА - КОП ЕООД,Варна,АСПАРУХОВО,Hotels,Bronze,Seasonal,Out of Home
109096,ФРЕШ ЕООД,Бургас,ЦАРЕВО,Hotels,Bronze,Seasonal,Out of Home
107840,НЕКТАР МАРКЕТ ЕООД,Бургас,КИТЕН,Restaurant,Silver,Seasonal,Out of Home
108355,ЛАФКА ЕООД,Бургас,ЦАРЕВО,Restaurant,Bronze,Seasonal,Out of Home
109197,МХС ВАСИЛЕВА ЕООД,Бургас,СОЗОПОЛ,Hotels,Silver,Seasonal,Out of Home
109717,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,СОЗОПОЛ,Fast-food,Silver,Seasonal,Out of Home
109192,МАГАЗИН ЛИДИ ЕООД,Бургас,КИТЕН,Hotels,Silver,Seasonal,Out of Home
108382,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,ПРИМОРСКО,Restaurant,Gold,Seasonal,Out of Home
108796,ДЪНХИЛ ЕООД,Бургас,КИТЕН,Hotels,Gold,Seasonal,Out of Home
108354,МАГАЗИН ЕООД,Бургас,ЛОЗЕНЕЦ,Restaurant,Bronze,Seasonal,Out of Home
109117,ЛАГУНА ЕООД,Бургас,СОЗОПОЛ,Hotels,Silver,Seasonal,Out of Home
101363,ШОП ЕООД,Бургас,РАВДА,Nightclub,Silver,Seasonal,Out of Home
